2.2,-0.046967132,-0.706613406,0.134663639
2.2152,-0.057184298,-0.689463041,0.182009623
2.2304,-0.067399672,-0.672316952,0.229270712
2.2456,-0.103973661,-0.610938569,0.397902579
2.3,-0.116001116,-0.567975927,0.402744055
2.3176,-0.128026179,-0.525025434,0.407575546
2.3352,-0.140048801,-0.482087343,0.412396859
2.3528,-0.172317228,-0.36685893,0.425296321
2.4,-0.178309975,-0.378943018,0.402183973
2.4202,-0.184301351,-0.391023168,0.379125456
2.4405,-0.190291326,-0.403099299,0.356121784
2.4607,-0.201903237,-0.426506591,0.311650715
2.5,-0.164906842,-0.431337251,0.319479141
2.5178,-0.127917885,-0.436166525,0.327291367
2.5356,-0.090936521,-0.440994387,0.335087084
2.5534,0.006022583,-0.453650449,0.35546275
2.6,0.008146682,-0.407864569,0.387829641
2.6207,0.010270282,-0.36209395,0.420118856
2.6415,0.012393375,-0.316338909,0.452328935
2.6622,0.01626322,-0.232949707,0.510880271
2.7,0.050288344,-0.265813883,0.480429707
2.7191,0.084306125,-0.298667967,0.450046063
2.7382,0.118316411,-0.331511749,0.419730607
2.7573,0.194412726,-0.404988243,0.352098177
2.8,0.211000736,-0.366348852,0.400574625
2.8155,0.227585842,-0.327719086,0.448964213
2.831,0.244167982,-0.289099145,0.497265259
2.8465,0.301438393,-0.155736494,0.663521954
2.9,0.306906896,-0.167592146,0.729695525
2.9118,0.312374671,-0.179445552,0.795778953
2.9235,0.317841703,-0.191296666,0.861770454
2.9353,0.340678668,-0.240794453,1.136598892
2.9845,0.347862121,-0.256361795,1.222759494
3,0.335652507,-0.252977763,1.192755897
3.0149,0.323444945,-0.249594538,1.162803519
3.0297,0.311239479,-0.246212139,1.132903356
3.0446,0.265785408,-0.233617812,1.021934064
3.1,0.25088371,-0.267420581,0.995193506
3.1232,0.235985912,-0.301210762,0.96852378
3.1463,0.221092094,-0.334988094,0.941926198
3.1695,0.201445457,-0.379539328,0.906924303
3.2,0.194111855,-0.380854276,0.927570313
3.2222,0.186780095,-0.38216875,0.948162805
3.2445,0.179450217,-0.383482739,0.96870078
3.2667,0.16846917,-0.385451021,0.999390891
3.3,0.116479847,-0.401854824,1.082262832
3.3296,0.074464189,-0.415110142,1.149063694
3.3535,0.032460185,-0.428360223,1.215674556
3.3774,-0.007203386,-0.440870619,1.278420085
3.4,0.060354138,-0.465918856,1.205918356
3.4226,0.127894414,-0.49095799,1.133604955
3.4452,0.19541708,-0.515987831,1.061483384
3.4678,0.291755357,-0.55169522,0.958836696
3.5,0.327588042,-0.569157329,0.955671571
3.5261,0.363410162,-0.586612106,0.952515224
3.5522,0.399221499,-0.604059398,0.949367814
3.5782,0.429084242,-0.618607177,0.946748073
3.6,0.408428238,-0.659625952,0.959579609
3.6218,0.387777314,-0.70063037,0.972378399
3.6435,0.367131575,-0.741620133,0.985143829
3.6653,0.334173611,-0.807046674,1.005468579
3.7,0.308367239,-0.774209495,0.904226737
3.7189,0.28256638,-0.741382287,0.803205398
3.7378,0.256771146,-0.708565255,0.70240875
3.7567,0.197639345,-0.633347129,0.472024734
3.8,0.192899165,-0.654164682,0.396177712
3.8222,0.188160174,-0.674974796,0.320524881
3.8444,0.183422397,-0.695777316,0.245069859
3.8666,0.176297888,-0.727055822,0.131888618
3.9,0.207642558,-0.720138133,0.217506818
3.9299,0.232418752,-0.714670719,0.285010624
3.9535,0.257188154,-0.709205428,0.352325283
3.9771,0.281165574,-0.703915472,0.41732746
4,0.272495474,-0.738580112,0.466264335
4.0229,0.263827616,-0.773231991,0.515071734
4.0457,0.255162046,-0.807870846,0.563747253
4.0686,0.243278623,-0.855367104,0.630335012
4.1,0.205923673,-0.797790291,0.658522223
4.1208,0.168577501,-0.740232718,0.686641475
4.1416,0.131240289,-0.682694782,0.714691489
4.1624,0.063649794,-0.578548363,0.765331921
4.2,0.031819745,-0.619663649,0.80440729
4.225,-1.30E-06,-0.660762389,0.843369305
4.25,-0.031813168,-0.701844243,0.882215889
4.275,-0.06356303,-0.742841955,0.920902434
4.3,-0.064521258,-0.828240684,0.955177138
4.325,-0.065282301,-0.896059238,0.98234008
4.3448,-0.066043168,-0.963855578,1.009438713
4.3646,-0.066803861,-1.031629739,1.036473263
4.3845,-0.067399319,-1.084678679,1.05760372
4.4,-0.042226597,-1.042380057,1.096760274
4.4155,-0.017058294,-1.000091992,1.135846294
4.4311,0.008105498,-0.957814704,1.174860414
4.4466,0.094630001,-0.812468667,1.308555346
4.5,0.092835913,-0.747720671,1.267168336
4.5256,0.091042345,-0.682999329,1.225902705
4.5512,0.089249307,-0.61830519,1.184760671
4.5768,0.087627453,-0.559793069,1.14762352
4.6,0.117381809,-0.479354889,1.179283946
4.6232,0.147128372,-0.398946674,1.210858981
4.6463,0.17686698,-0.318569045,1.242347046
4.6695,0.215989655,-0.212839733,1.283671029
4.7,0.196524898,-0.16455744,1.253082944
4.7266,0.177066003,-0.116295831,1.222587903
4.7533,0.157613092,-0.068055331,1.192187598
4.7799,0.142961871,-0.031725605,1.169335455
4.8,0.142188354,-0.017204503,1.158509705
4.8201,0.141415013,-0.002688089,1.147708523
4.8401,0.140641852,0.011823542,1.136932375
4.8602,0.139109635,0.040578354,1.115634882
4.9,0.146765021,0.040916975,1.027774423
4.9398,0.152889848,0.041187852,0.957719708
4.9716,0.158344172,0.041429039,0.895525948
5,0.093497037,0.000956502,0.965578399
5.0284,0.028670694,-0.039497574,1.035400724
5.0567,-0.036134424,-0.079932808,1.104988792
5.0851,-0.070157532,-0.101159879,1.141459261
5.1,-0.117292984,-0.124124361,1.148084022
5.1149,-0.164420498,-0.14708334,1.154697105
5.1298,-0.21153991,-0.170036702,1.161298281
5.1447,-0.38643541,-0.255220383,1.185713552
5.2,-0.367394573,-0.231341694,1.242159543
5.2339,-0.348361035,-0.207476023,1.298383173
5.2678,-0.330319156,-0.184857339,1.351492373
5.3,-0.337064745,-0.225058063,1.264335277
5.3322,-0.342510913,-0.257510651,1.194162949
5.3581,-0.34795544,-0.289949326,1.124205579
5.3841,-0.351284499,-0.309782271,1.081509558
5.4,-0.325387101,-0.307465683,1.128032383
5.4159,-0.299494353,-0.305149685,1.174469536
5.4318,-0.273606354,-0.302834289,1.220819362
5.4477,-0.188338992,-0.295209214,1.372973361
5.5,-0.190950301,-0.347689611,1.285588477
5.5298,-0.19356073,-0.400144821,1.198503154
5.5597,-0.196170259,-0.452574325,1.111722728
5.5895,-0.197087,-0.470991769,1.081283364
5.6,-0.202860227,-0.492528991,1.071955499
5.6105,-0.208632768,-0.514062579,1.06263881
5.621,-0.214404612,-0.535592459,1.05333352
5.6315,-0.252125384,-0.676270955,0.992760817
5.7,-0.276422096,-0.672130161,0.998910962
5.7327,-0.300709821,-0.667991529,1.005036782
5.7654,-0.326344892,-0.66362402,1.011477628
5.8,-0.294833249,-0.702194509,0.98632609
5.8346,-0.263333911,-0.740743548,0.961273551
5.8691,-0.235179536,-0.775193706,0.938955234
5.9,-0.213501361,-0.735818354,0.924579757
5.9309,-0.191830756,-0.696462547,0.910254614
5.9618,-0.170167878,-0.657126687,0.895980696
5.9927,-0.165038819,-0.647813847,0.892605792
6,-0.15625651,-0.627529717,0.871456746
6.0073,-0.147474927,-0.607247973,0.850325538
6.0146,-0.138694086,-0.586968665,0.829212529
6.0219,-0.063368928,-0.413034246,0.648745752
6.0847,-0.045058311,-0.370760841,0.605055369
6.1,-0.003393088,-0.357842654,0.575564291
6.1153,0.038264944,-0.344927637,0.546125107
6.1305,0.079915634,-0.332015856,0.516738822
6.1458,0.227694827,-0.286211199,0.412827645
6.2,0.249582794,-0.34453064,0.30605275
6.2258,0.271464369,-0.402825845,0.199596105
6.2517,0.293339418,-0.461096314,0.093463517
6.2775,0.312374503,-0.511796939,0.001299767
6.3,0.274009422,-0.413622697,0.064148049
6.3161,0.235651306,-0.315473809,0.126879776
6.3321,0.197300301,-0.217350804,0.189492695
6.3482,0.073601588,0.099090793,0.390781229
6.4,0.077070709,0.137997626,0.448538979
6.4187,0.080539097,0.176892756,0.506171859
6.4374,0.084006736,0.215775938,0.563677494
6.4561,0.09214144,0.306979265,0.698179487
6.5,0.14521158,0.261223207,0.63033727
6.5254,0.198266484,0.215485833,0.562693548
6.5508,0.251305835,0.169767529,0.49525195
6.5762,0.301000177,0.126936667,0.432196951
6.6,0.267858216,0.101702902,0.503689572
6.6238,0.234725173,0.076478794,0.574985534
6.6476,0.201601231,0.051264542,0.646081208
6.6714,0.161822709,0.020987975,0.731261944
6.7,0.16080268,-0.015110169,0.618086407
6.7286,0.159782981,-0.051191717,0.505283763
6.7572,0.158763619,-0.087256326,0.392860703
6.7858,0.158256579,-0.105193747,0.337035995
6.8,0.128526841,-0.089987989,0.342960239
6.8142,0.098801884,-0.074785709,0.348874703
6.8284,0.069081807,-0.05958698,0.354779196
6.8427,-0.050648651,0.001632781,0.378481731
6.9,-0.034435262,-0.043569123,0.406493599
6.931,-0.018227548,-0.088748523,0.434405141
6.9619,-0.002025625,-0.133904956,0.462214582
6.9929,0.001697873,-0.144282061,0.468596676
7,-0.003082344,-0.159501151,0.4745514
7.0071,-0.007862178,-0.174718498,0.480501205
7.0142,-0.012641618,-0.189934067,0.486445994
7.0213,-0.05413674,-0.32201426,0.53787567
7.0832,-0.06543773,-0.357978848,0.551824281
7.1,-0.10196162,-0.354832034,0.526900048
7.1168,-0.138478557,-0.35168607,0.50202417
7.1337,-0.174988395,-0.348540974,0.477197575
7.1505,-0.282212946,-0.339305586,0.404517611
7.2,-0.26613378,-0.297061185,0.429647613
7.2205,-0.250058344,-0.254830722,0.454717945
7.241,-0.233986715,-0.212614484,0.479727483
7.2616,-0.203886103,-0.133557443,0.526439648
7.3,-0.132071735,-0.098046014,0.535366958
7.3242,-0.060276996,-0.062548393,0.544269092
7.3484,0.011497707,-0.027064864,0.553145587
7.3725,0.092979843,0.013213578,0.563199494
7.4,0.112700438,-0.054362192,0.628913932
7.422,0.132416129,-0.121914059,0.694461242
7.444,0.152126815,-0.189441529,0.759838305
7.466,0.182601146,-0.293832329,0.860658862
7.5,0.176041243,-0.299080063,0.888914143
7.5267,0.169483317,-0.304325543,0.917081911
7.5533,0.162927407,-0.309568723,0.945160579
7.58,0.157997279,-0.313511306,0.966234498
7.6,0.244335944,-0.282096332,0.891802419
7.62,0.330655045,-0.250691482,0.817542274
7.6401,0.416954173,-0.219296967,0.743457307
7.6601,0.588503467,-0.156897524,0.596598107
7.7,0.556425188,-0.215610991,0.603237292
7.7342,0.529787955,-0.264358819,0.608733198
7.7625,0.503159481,-0.313083835,0.614210226
7.7909,0.494625979,-0.328697586,0.615963093
7.8,0.508678854,-0.326362974,0.616324003
7.8091,0.522730284,-0.324028703,0.61668449
7.8182,0.536780239,-0.32169478,0.617044545
7.8273,0.649074741,-0.303044419,0.619908749
7.9,0.685479738,-0.268083859,0.643392398
7.9344,0.721870595,-0.233142609,0.66678233
7.9687,0.754975497,-0.201361335,0.687987883
8,0.787700124,-0.180003703,0.687702197
8.0313,0.820413184,-0.158656807,0.687416948
8.0625,0.853114437,-0.137320868,0.687132145
8.0938,0.859578918,-0.13310338,0.687075873
8.1,0.860192678,-0.136991803,0.677503457
8.1062,0.860806396,-0.140879839,0.667937861
8.1124,0.86142007,-0.144767479,0.658379223
8.1185,0.867554475,-0.183622837,0.56316247
8.1804,0.869500366,-0.195945703,0.533087718
8.2,0.832231399,-0.183703135,0.519285773
8.2196,0.794970699,-0.17146443,0.505514945
8.2392,0.757718438,-0.159229665,0.491775823
8.2589,0.679649254,-0.133592738,0.46306437
8.3,0.710426451,-0.102423001,0.437740742
8.3329,0.741192188,-0.071269775,0.412513018
8.3659,0.7730261,-0.039040251,0.386503154
8.4,0.783655004,-0.045828389,0.411583813
8.4341,0.794279812,-0.052612803,0.43656552
8.4682,0.804179881,-0.058933447,0.459763375
8.5,0.741576127,0.005643616,0.432092145
8.5318,0.678994868,0.070187669,0.404522088
8.5636,0.61643657,0.134698032,0.377054985
8.5954,0.607328457,0.144089794,0.37306113
8.6,0.625460106,0.136048942,0.382349931
8.6046,0.643590807,0.128008689,0.391633755
8.6093,0.661720538,0.119969047,0.4009125
8.6139,0.84296619,0.039605214,0.493429897
8.6602,0.998802935,-0.029477969,0.572615049
8.7,1.068109862,-0.065051903,0.578425997
8.7316,1.137392072,-0.100607786,0.584215335
8.7631,1.206649051,-0.136145248,0.589982683
8.7947,1.21836548,-0.14215687,0.590957033
8.8,1.218715078,-0.141704575,0.592248925
8.8053,1.219064655,-0.14125232,0.593540006
8.8107,1.21941421,-0.140800104,0.594830259
8.816,1.222908614,-0.136280055,0.607688804
8.8694,1.224910205,-0.133691497,0.615020939
8.9,1.176488827,-0.188684989,0.631819075
8.9306,1.128084194,-0.243651422,0.648557436
8.9612,1.079696653,-0.298590239,0.665234962
8.9918,1.066708228,-0.313336209,0.669705058
9,1.059723618,-0.296968843,0.682931638
9.0082,1.052739656,-0.280603638,0.696145621
9.0164,1.045756357,-0.264240641,0.709346754
9.0246,0.981717626,-0.114217098,0.829884127
9.1,0.9690916,-0.148035485,0.973022645
9.1307,0.958629888,-0.17605333,1.091301439
9.1561,0.948171259,-0.204059425,1.20922357
9.1815,0.940578589,-0.224389113,1.294652527
9.2,0.940643361,-0.239482532,1.392542898
9.2185,0.94070812,-0.254571466,1.490224058
9.2369,0.940772865,-0.269655824,1.58769202
9.2554,0.940929229,-0.306080808,1.822379229
9.3,0.911763799,-0.244936799,1.829933619
9.3248,0.882606536,-0.183817147,1.837465212
9.3496,0.853457612,-0.122722356,1.844973591
9.3743,0.82325918,-0.059434205,1.852734202
9.4,0.791969007,-0.112843749,1.884577738
9.4257,0.760687914,-0.166231242,1.916325603
9.4513,0.72941609,-0.219596227,1.947976054
9.477,0.701432542,-0.26734526,1.976238619
9.5,0.685630758,-0.274827352,1.892320088
9.523,0.669833078,-0.282306676,1.808623097
9.546,0.654039587,-0.289783174,1.725151758
9.5689,0.632696078,-0.299885876,1.612619207
9.6,0.594513144,-0.339851601,1.608863494
9.6311,0.556343616,-0.379797356,1.605119644
9.6621,0.518187771,-0.419722732,1.601387871
9.6932,0.509820779,-0.428477195,1.600570541
9.7,0.521038803,-0.436480237,1.609631274
9.7068,0.532255962,-0.444482402,1.618684794
9.7136,0.543472239,-0.452483671,1.627730956
9.7204,0.65558798,-0.532448613,1.717801872
9.7886,0.674401246,-0.545864336,1.732852094
9.8,0.660160911,-0.526410133,1.691466942
9.8114,0.645922418,-0.506959508,1.650136253
9.8229,0.631685804,-0.487512534,1.608861106
9.8343,0.549949226,-0.375881628,1.372803422
9.9,0.578672634,-0.388270746,1.301932582
9.932,0.607385658,-0.400653483,1.231321935
9.964,0.636088081,-0.413029707,1.160976055
9.996,0.639709969,-0.414591341,1.152110556
